shortcode,caption,is_target
CalXu2bIkJK,발매조던서울은 를 진행하는 매장입니다 란나이키 멤버쉽에 가입하면 멤버만 구매 가능한 제품과 가장 먼저 구매 가능한 신제품을 만나볼 수 있습니다 따라서 나이키 멤버쉽에 가입이 되어 있지 않다면 가입 후 제품을 만나보세요자세한 사항은 가이드를 참고해주세요마침내 승리하다 시즌 농구의 황제 마이클 조던이 좀처럼 쉽지 않던 첫 챔피언십을 향해 전진하며 라이벌들을 물리치는 여정에서 그의 여섯 번째 시그니처 신발이 첫선을 보였습니다 그리고 이제 그 신발이 다양한 컬러 조합으로 돌아왔습니다 에어 조던 의 주년을 기념하며 시간을 초월하는 클래식을 장만해 보세요 인 족 구매 가능 임의로 작성된 사설명단은 인정하지 않습니다 카드 결제 시 본인 명의 카드로만 결제 가능 본인 신분증 지참 직원 판단 하에 부정행위로 간주되는 행동을 했을 경우 제품 구매 제한 대기 줄 제외 등 불이익을 받으실 수 있습니다 참여 가이드제품 구입 시 안내가이드 내 코드 스캔 또는 에 접속하여 마이페이지 화면과 본인의 신분증을 함께 보여주세요 매장안내서울시 강남구 논현로길 조던서울 서울조던 가로수길조던 신사동조던 가로수길 조던 에어조던 점프맨 나이키신발 조던운동화 발매 조던,False
CaRo3cCv5p2,나이키 스포츠웨어 스우시 리그 팀 스타일과 스우시의 만남나이키 스포츠웨어 스우시 리그 플리스 크루는 일상 속 필수 아이템을 현대적인 감각으로 재해석했습니다 매우 부드러운 플리스로 제작된 이 스탠다드 핏 풀오버는 따뜻하고 편안하며 간편하게 레이어링 스타일을 완성합니다 서현,False
Ca0rDs_PIIU,발매예정 이번 주 주요 발매 라인업일 화나이키 덩크 하이 프로 패스포트 시간 오전 시 선착순 발매처 나이키 코리아 발매가 원 조던 엘리베이트 로우 화이트 앤 울프 그레이 시간 오후 시 분 응모 마감 발매처 발매가 원일 수나이키 에어 마다 블랙 바체타 탄 시간 오전 시 선착순 발매처 나이키 코리아 발매가 원일 목나이키 사카이 베이퍼와플 블랙 앤 검 화이트 앤 검 시간 오전 시 시 분 발매처 나이키 코리아 발매가 원일 금뉴발란스 그레이프 리프 시간 오전 시 선착순 발매처 뉴발란스 코리아 발매가 원발매정보,False
CalseoHPyuF,응모가 종료되었습니다 감사합니다 응모기간 수 당첨발표 당첨발표 수 오후 시 이후당첨자 구입일 당첨자 구매 가능 기간 목 토응모 및 구매 시 유의사항 인 회만 응모만 가능 중복 응모 시 당첨에서 제외 실물신분증 원본 당첨문자 본의명의 실물카드가지 모두 확인되어야 구입가능 나이키 홍대 카카오톡 채널 친구 추가 확인 멤버 확인 매장 방문 수령 및 카드 결제만 가능 택배 거래 불가 결제시 본인 명의의 실물카드로만 결제 가능 교환 및 환불 불가단 제품 불량 시에만 환불 가능 도도포인트 적립 및 사용 불가 구입 가능 기간 내 미 구매 시 자동으로 당첨 취소 제품특성상 박스손상 및 제품의 긁힘 얼룩등 퀄리티 문제로 인한 제품 비교 및 교환 변경은 불가합니다매장 주소 및 영업시간은 매장별 인스타 참고 부탁드립니다결제로 인한 대기시간이 길어질 수 있으니 양해 부탁드립니다당첨 구입시 안전을 위해 직원 통제에 협조 부탁드립니다,True
CatGDqxP3w3,과잠이라는 별명을 갖고 있는 바시티 재킷대학교 대표팀이라는 뜻을 지닌 바시티 재킷으로 젊음을 입어봅시다시티스트리트 재킷 김찬우시티스트리트 재킷 김한범 카네브로스 재킷 김실장 카네브로스 재킷 김실장 엑스톤즈 재킷 김민재 엑스톤즈 재킷 김재은 리베레코리아 재킷 조의환 리베레코리아 재킷 동건 뎃츠잇 재킷 장경빈 뎃츠잇 재킷 이동윤 버튼을 누르면 착용한 제품을 확인할 수 있어요무신사 직원착샷 데일리룩 바시티재킷 바시티 아우터 봄아우터 캐주얼룩 캐주얼코디 데일리코디,False
CaRGS0SvY7K,국내발매 풋락커에서 나이키 에어 조던 미드 크림 그레이 나이키 서울에서 덩크 로우 범고래 제품 응모가 시작되었습니다자세한 정보는 프로필 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨 에어조던,True
CawesoOPgBr,품절 이태원 타운 오프라인 매장에서 나이키 덩크 로우 디스럽트 제품 선착순 판매가 시작되었습니다드레스 코드 주의자세한 정보는 프로필,False
Can9mOKvNeY,국내발매 지금 케이스스터디에서 아디다스 이지 부스트 스태틱의 응모가 진행 중입니다 시까지 참여 가능하고 온라인 구매입니다 응모일정 목 시까지응모상품 원 자세한 내용은 응모페이지를 확인해주세요당첨발표 토 오전 개별 안내당첨자구매 케이스스터디 온라인 당첨 문자 수신 시 토 시까지지금 슈프라이즈 홈페이지에서 자세한 링크 확인하고 응모에 참여하세요한정판 신발의 전세계 발매정보를 에서 가장 빠르게 만나보세요 슈프라이즈 슈프라이즈아디다스 이지 이지부스트 스태틱 스태틱 아디다스이지부스트,True
CaoBsFuPE1o,구매 시 유의사항 멤버확인 택배거래 불가 인 족 구매가능 교환 및 환불 불가 신분증 지참제품은 카카오톡매장으로 문의 부탁드립니다 나이키 서현 자세한 정보는 프로필 참고,False
CajOXntLHX-,펄핏 앱에서 진행하는 릴레이 럭키드로우 이벤트가 진행중입니다오늘의 제품은 나이키 에어포스 로우 화이트자세한 내용은 프로필 당첨자 발표앱 배너 또는 상세페이지 당첨결과 확인 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요모든 온라인 래플 이벤트 특가 정보는 페이지 럭키 드로우 라플나이키 펄핏 에어포스 광고,True
CaoyNO5vpRc,에어맥스 미래의 전설이 될 존재맥스 에어는 년 경기를 바꿔놓았습니다 이제는 나이키 에어맥스 와 에메랄드 컬러로 주년을 기념합니다 에메랄드 그래픽과 컬러가 오리지널의 클래식한 곡선형 디자인 라인과 쿠셔닝을 멋지게 표현하면서 주년을 강조합니다 서현,False
CaoDSqzqOJ7,국내발매 무신사에서 이지 부스트 스태틱의 응모가 시작됐습니다 월 일 시까지 참여 가능하니 지금 바로 확인해보세요 아디다스 이지부스트 스태틱 무신사 래플 래플 응모 기간 목 낮 시 금 낮 시 시간 당첨자 발표 토 오전 시 당첨자 구매 토 오전 시 낮 시 예정 시간지금 슈프라이즈 홈페이지에서 자세한 링크 확인하고 응모에 참여하세요한정판 신발의 전세계 발매정보를 에서 가장 빠르게 만나보세요 슈프라이즈 슈프라이즈아디다스 이지 이지부스트 스태틱 스태틱 아디다스이지부스트스태틱,True
Ca3gmEmvWNF,남다른개성 지민스스로를 믿고 꿈을 펼쳐나가는 것그것이 진정한 나를 표현하는 내 방식이야남다른우리 남다른개성아디다스오리지널스,False
_iyabK/93380791,은 매주 화요일 저녁서울을 달립니다 참가 신청 방법카카오 채널에서 나이키 서울 채널 추가 후 채팅창 메뉴에서나이키 서울 런 클럽 참가 신청 버튼을 눌러 링크로 접속 참가 신청 기간수요일 목요일 확정된 참가자는 신청 종료 후 금요일 이후개별 메시지 발송 세션 일시 화요일 장소 서울특별시 중구 명동길 거리 숭례문 코스 페이스 으로 진행되며 서울의아름다운 모습을 즐길 수 있는 코스로 달립니다 은 사회적 거리 두기 방침을준수하며 진행됩니다 신청 인원이 세션 참가 가능 인원을 초과할 시추첨으로 참가자가 결정됩니다 개인 짐 보관 및 피팅룸 이용이 가능합니다카톡 자세한 내용은 카카오 채널 상담원에게 메시지를 보내주세요나이키 서울 카카오채널의 영상 및 이미지의 무단 복제 및 전재 재배포 해서는 안 됩니다,False
_xclMzK/93415414,원 해당 제품은 층 에서 판매하고 있으며 인 족 구매 가능합니다 구매 방법나이키 강남 매장 방문하여 로그인 신분증 본인 명의 카드를 확인 해주셔야 합니다 나이키 닷검 고객님들께서는 로그인 후 멤버 함께 준비 부탁드립니다 자세한 내용은 전화 또는 카카오톡으로 문의 해주시기 바랍니다 댓글을 통한 문의는 받지 않고 있습니다 전화 문의 강남점 카카오톡 문의 나이키 강남 채널,False
Ca6Sn91MKq9,무신사 스냅에서 가장 많은 를 받은 코디는 이번 주 무신사 스냅에서 가장 많은 좋아요를 받은 코디는 무엇일까요 입고 벗기 편한 봄 아우터가 필요한 때 무신사 크루들의 다채로운 봄 코디를 참고하세요 추천판 스냅 메인에서 상단의 돋보기를 통해 무신사 크루의 닉네임을 검색할 수 있어요 닉네임을 확인하고 마음에 드는 무신사 크루를 팔로우하세요 신복리이장 하누빔 시바양희 루리팍 버튼을 누르면 착용한 제품을 확인할 수 있어요무신사 무신사스냅 스냅 패션피플 패션인플루언서 패피 스트릿스냅 무신사크루 재킷 데님재킷 봄아우터 봄코디 캐주얼코디 캐주얼룩,False
CaqMzCNP_z_,국내발매 온더스팟에서 아디다스 이지부스트 스태틱 제품 응모가 시작되었습니다응모 링크는 프로필 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨아디다스 아디다스이지 이지 이지부스트,True
Caq2GFoLbbx,응모가 종료되었습니다 응모기간 금 당첨발표 당첨발표 금 오후 시 이후당첨자 구입일 당첨자 구매 가능 기간 토 일응모 및 구매 시 유의사항 인 회만 응모만 가능 중복 응모 시 당첨에서 제외 실물신분증 원본 당첨문자 본의명의 실물카드가지 모두 확인되어야 구입가능 나이키 홍대 카카오톡 채널 친구 추가 확인 멤버 확인 매장 방문 수령 및 카드 결제만 가능 택배 거래 불가 결제시 본인 명의의 실물카드로만 결제 가능 교환 및 환불 불가단 제품 불량 시에만 환불 가능 도도포인트 적립 및 사용 불가 구입 가능 기간 내 미 구매 시 자동으로 당첨 취소 제품특성상 박스손상 및 제품의 긁힘 얼룩등 퀄리티 문제로 인한 제품 비교 및 교환 변경은 불가합니다매장 주소 및 영업시간은 매장별 인스타 참고 부탁드립니다결제로 인한 대기시간이 길어질 수 있으니 양해 부탁드립니다당첨 구입시 안전을 위해 직원 통제에 협조 부탁드립니다,True
Ca53HdNPolv,국내발매 나이키 공홈에서 사카이 나이키 베이퍼와플 두가지 제품 응모가 시작되었습니다응모 링크는 프로필 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨 사카이 베이퍼와플,True
CaT_0rbP8zC,국내발매 나이키 강남에서 나이키 덩크 로우 세가지 제품 응모가 시작되었습니다응모 링크는 프로필 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨 덩크 덩크로우,True
Ca3Ju6wP0PZ,국내발매 월 일 아디다스 코리아에서 이지 폼 러너 스톤 세이지 미스트 제품의 선착순 발매가 확정되었습니다슈프라이즈 홈페이지에서 업데이트 되는 발매처들을 한눈에 확인하세요한정판 신발의 전세계 발매정보를 에서 가장 빠르게 만나보세요 슈프라이즈 슈프라이즈아디다스 아디다스이지 이지폼러너 폼러너,False
CaO4sZUJFs8,단위 해당 제품은 온라인 라플로 진행됩니다응모기간 월 화 당첨발표 화 온라인 구매 수 목 오프라인 구매 수 목 온라인 라플 유의사항 당첨자는 개별 문자로 안내드리며 미당첨자는 연락을 따로 드리지 않습니다 최초 응모 내역매장명 사이즈 등의 변경 및 취소는 일절 불가합니다 다수의 계정을 활용한 중복 응모 등의 부정행위 또는 미구매수령시 본 응모 및 향후 모든 응모에서 제외됩니다 수신 거부시 시스템 오류에 따른 정상 발송이 원활하지 못 할 가능성이 있으므로 반드시 마이페이지를 통해 사전에 확인 및 수정바랍니다 온라인 당첨의 경우 구매 링크 공유 적발시 취소 및 제외 등의 불이익이 주어집니다 재판매 이익 등을 목적으로 중계판매처로의 직접 배송은 금하며 이에 따른 취소 및 제외 등의 불이익이 발생할 수 있습니다 해당 드로우는 회원가입 시 기입한 휴대폰 번호 주소로 안내되오니 개인 정보 확인을 다시 한번 부탁드립니다 응모는 온라인 구매처는 압구정명동온라인 총 곳 중 하나로 선택 부탁드립니다 부정행위 적발 시 향후 본 회 응모 취소는 물론 앞으로의 응모에서도 불이익이 주어집니다 오프라인 방문 수령 유의사항 매장 방문 시 신분증과 당첨 문자를 에게 보여주시기 바랍니다 핸드폰을 통한 신분증 제시 또는 신분증 미지참 시 구매 불가능 본인 확인얼굴 식별이 가능한 신분증 여권 학생증 등으로 대조 확인 후 본인 명의 신용 카드에 한하여 결제가 진행됩니다 삼성페이 카카오페이 등 핸드폰을 통한 결제 불가능하며 각 매장 직원의 안내를 따라주시기 바랍니다 부정행위대리 수령 개인정보 불일치 등 적발 또는 미구매미수령 시 향후 본 회 응모 취소는 물론 앞으로의 응모에서도 불이익이 주어집니다 현금 결제는 불가능합니다 본인 이름 카드 본인 신분증 온라인 본인 명의 중 하나라도 틀릴경우 수령 불가합니다 개명으로 인한 차이 가입시 오타로 인한 이름 기재 등 모두 불가 매장 입장 시 마스크를 꼭 착용해 주시기 바랍니다,True
